,AD_kcal,affinity_moles,affinity_type,affinity_value,data_type,gauss1,gauss2,hydrogen,hydrophobic,kcal,name,repulsion,series
0,-12.24054,1.06e-09,nM,1.06,Kd,155.73918,2176.93968,2.75566,84.41247,-12.318404669271054,5tbe,4.01377,refined-2018
0,-11.02935,1.0300000000000002e-09,nM,1.03,Ki,150.70548,2015.96757,7.4504,58.35595,-12.33551876338757,5vp9,6.35208,refined-2018
0,-8.14938,1e-09,nM,1.0,Ki,114.47765,1668.79102,9.16282,40.56806,-12.353138765403754,1apv,4.98393,refined-2018
0,-11.12313,9.9e-10,nM,0.99,Kd,78.29575,1416.9415,2.56354,52.09107,-12.359129770606028,1e3g,2.35131,refined-2018
0,-10.83603,1e-09,nM,1.0,Ki,158.14716,2411.6722,1.92936,129.43859,-12.353138765403754,1fm9,7.0687,refined-2018
0,-9.0998,1e-09,nM,1.0,Ki,108.94346,1396.8025,3.54569,1.95661,-12.353138765403754,1k27,2.06732,refined-2018
0,-9.47219,1e-09,nM,1.0,Ki,161.90647,1645.33498,2.31716,31.1979,-12.353138765403754,1mq5,4.64999,refined-2018
0,-9.14865,1e-09,nM,1.0,Ki,109.26468,1611.84012,1.94361,46.95572,-12.353138765403754,1mu8,1.85602,refined-2018
0,-7.21652,1e-09,nM,1.0,Kd,81.26994,1192.27075,1.0,64.12075,-12.353138765403754,1y0l,2.78174,refined-2018
0,-8.00719,1e-09,nM,1.0,Ki,140.2856,1739.54719,1.0967,44.70744,-12.353138765403754,2j4i,4.1556,refined-2018
0,-10.8395,1e-09,nM,1.0,Ki,117.77888,2278.43515,1.33219,64.86993,-12.353138765403754,2p4y,2.92546,refined-2018
0,-8.47144,1e-09,nM,1.0,Ki,120.18348,1463.47387,0.0,53.27799,-12.353138765403754,2wyj,2.0814,refined-2018
0,-4.99758,1e-09,nM,1.0,Ki,59.55705,862.91372,1.80643,13.32291,-12.353138765403754,3dd0,2.47546,refined-2018
0,-12.96156,1e-09,nM,1.0,Kd,123.20497,1764.04778,4.75783,65.76133,-12.353138765403754,3jrx,2.18106,refined-2018
0,-11.62868,1e-09,nM,1.0,Ki,136.19081,2243.74832,1.98131,84.01664,-12.353138765403754,3u6h,4.9262,refined-2018
0,-12.2738,1e-09,nM,1.0,Ki,138.8529,2270.70227,1.67608,92.49851,-12.353138765403754,3u6i,3.83216,refined-2018
0,-7.94233,1e-09,nM,1.0,Ki,79.73308,1168.08992,1.26203,51.85697,-12.353138765403754,3ui7,2.48645,refined-2018
0,-7.14199,1e-09,nM,1.0,Ki,130.28238,2532.12744,5.25053,44.94253,-12.353138765403754,3uri,3.94283,refined-2018
0,-7.97821,1e-09,nM,1.0,Ki,115.30809,1971.26722,2.50259,59.03651,-12.353138765403754,4c2v,4.19932,refined-2018
0,-10.9759,1e-09,nM,1.0,Ki,117.26992,1761.73164,3.94306,27.98542,-12.353138765403754,4h3f,3.58197,refined-2018
0,-8.49956,1e-09,nM,1.0,Kd,96.62258,1250.83109,8.51878,36.89687,-12.353138765403754,4x5q,5.01063,refined-2018
0,-4.6887,1e-09,nM,1.0,Ki,70.48045,991.31193,5.11216,53.84728,-12.353138765403754,5ef7,7.01299,refined-2018
0,-5.66864,1e-09,nM,1.0,Ki,61.53929,1025.86342,1.74714,28.68526,-12.353138765403754,5ljq,2.40183,refined-2018
0,-9.22169,9.800000000000001e-10,nM,0.98,Ki,126.4622,2367.91764,6.82234,61.66178,-12.365181599235727,2q54,6.30544,refined-2018
0,-9.42014,9.800000000000001e-10,nM,0.98,Ki,137.90005,1707.14457,7.0662,47.61374,-12.365181599235727,4baq,5.1568,refined-2018
0,-6.16782,9.800000000000001e-10,nM,0.98,Ki,67.52911,991.77,1.82548,50.13827,-12.365181599235727,5e2s,3.47896,refined-2018
0,-6.06739,9.4e-10,nM,0.94,Ki,86.33667,1150.62795,4.96732,32.32321,-12.390022693560105,4jh0,6.40903,refined-2018
0,-11.53749,9.330000000000002e-10,nM,0.933,Kd,203.81254,2433.86737,8.39822,21.69956,-12.394478346979904,4xtw,6.98276,refined-2018
0,-8.69468,9.200000000000001e-10,nM,0.92,Ki,146.77959,2647.83764,8.39523,74.08274,-12.402842542492325,1ec3,7.78247,refined-2018
0,-4.45648,9.100000000000001e-10,nM,0.91,Kd,57.32253,970.57676,1.80376,33.28045,-12.409357361436562,1g53,4.65668,refined-2018
0,-9.20294,9.200000000000001e-10,nM,0.92,Kd,53.89705,1210.36611,1.61827,59.15582,-12.402842542492325,1qkt,1.71384,refined-2018
0,-11.35673,9.100000000000001e-10,nM,0.91,Ki,159.47281,1771.86726,4.26666,100.0241,-12.409357361436562,3m37,4.95335,refined-2018
0,-9.3952,9.200000000000001e-10,nM,0.92,Ki,123.26033,2246.2013,5.6061,58.29093,-12.402842542492325,3vfb,5.35625,refined-2018
0,-9.45568,9.000000000000001e-10,nM,0.9,Ki,130.81431,2395.67576,9.05011,81.95881,-12.415944168787385,1ebw,5.57794,refined-2018
0,-9.19696,9.000000000000001e-10,nM,0.9,Ki,167.28119,1654.17019,6.43506,101.5441,-12.415944168787385,1ezq,7.97965,refined-2018
0,-11.21628,9.000000000000001e-10,nM,0.9,Kd,73.21444,1396.18239,3.11566,53.46523,-12.415944168787385,1kdk,2.3353,refined-2018
0,-11.8089,9.000000000000001e-10,nM,0.9,Ki,85.72202,1690.07029,0.9207,106.20827,-12.415944168787385,3hb4,1.73486,refined-2018
0,-8.30495,9.000000000000001e-10,nM,0.9,Ki,103.38769,1927.5392,4.11643,51.42798,-12.415944168787385,3nu9,3.83752,refined-2018
0,-9.1017,9.000000000000001e-10,nM,0.9,Ki,88.26434,1463.35958,2.21659,20.48339,-12.415944168787385,4e4n,1.75422,refined-2018
0,-8.03848,9.000000000000001e-10,nM,0.9,Ki,126.04226,1492.43848,7.9001,8.3995,-12.415944168787385,4i72,8.57316,refined-2018
0,-8.35899,9.000000000000001e-10,nM,0.9,Ki,106.36522,1517.1895,4.54235,45.6148,-12.415944168787385,4uja,7.19033,refined-2018
0,-6.14752,9.000000000000001e-10,nM,0.9,Ki,80.72192,1103.1689,6.22878,12.41596,-12.415944168787385,5m7s,6.24424,refined-2018
0,-8.2856,8.6e-10,pM,860.0,Kd,90.65814,1245.91276,5.19216,1.5269,-12.44304428997454,1nw4,3.29864,refined-2018
0,-8.31474,8.500000000000001e-10,nM,0.85,Ki,117.40627,2137.35496,4.98445,43.05749,-12.450016299277378,2qd8,6.24021,refined-2018
0,-9.96816,8.480000000000001e-10,nM,0.848,Ki,130.95095,1420.45213,12.48613,12.20229,-12.451420540209453,3gba,7.47429,refined-2018
0,-7.58818,8.500000000000001e-10,nM,0.85,Ki,82.01049,1419.56479,1.9228,26.94335,-12.450016299277378,4cmo,2.18366,refined-2018
0,-16.25567,8.6e-10,nM,0.86,Kd,125.28221,2088.38742,1.3677,120.29257,-12.44304428997454,4xk9,2.48778,refined-2018
0,-3.84261,8.3e-10,nM,0.83,Kd,56.74979,884.18334,1.77791,10.18302,-12.464209826963703,1bnw,3.45172,refined-2018
0,-8.94537,8.3e-10,nM,0.83,Ki,123.81485,2268.43443,5.46484,76.99795,-12.464209826963703,2rkf,5.89935,refined-2018
0,-9.73026,8.3e-10,nM,0.83,Ki,138.48801,2129.47228,3.1171,69.09429,-12.464209826963703,3a2o,4.29139,refined-2018
0,-12.85672,8.4e-10,nM,0.84,Ki,176.90648,2096.73802,4.21071,91.3367,-12.457070819480759,3ffg,5.10937,refined-2018
0,-10.34493,8.4e-10,nM,0.84,Ki,171.12266,2047.44113,7.49099,61.07179,-12.457070819480759,3sue,9.53396,refined-2018
0,-6.05055,8.3e-10,nM,0.83,Kd,77.93097,1180.38943,3.61196,40.20407,-12.464209826963703,3x00,2.69564,refined-2018
0,-8.94761,8.100000000000001e-10,nM,0.81,Kd,121.45985,1737.24345,1.0,67.00558,-12.478749572171015,1d3d,2.73148,refined-2018
0,-11.51545,8.100000000000001e-10,nM,0.81,Kd,152.22718,2238.5959,4.87235,91.61887,-12.478749572171015,1msn,5.6951,refined-2018
0,-8.55024,8.2e-10,nM,0.82,Kd,73.68627,1185.23717,4.03049,33.23758,-12.471435369977034,2v58,3.22715,refined-2018
0,-10.57048,8.2e-10,nM,0.82,Ki,121.02339,2083.62447,1.88009,79.96859,-12.471435369977034,2w8y,7.4147,refined-2018
0,-8.47324,8.2e-10,nM,0.82,Ki,154.93938,2300.37688,4.02644,71.71206,-12.471435369977034,4zls,6.6706,refined-2018
0,-9.71352,8.000000000000001e-10,nM,0.8,Ki,129.96333,1917.03846,2.7618,96.90276,-12.486154636342155,1h22,2.89771,refined-2018
0,-9.37808,8.000000000000001e-10,nM,0.8,Ki,123.59912,2082.81133,5.31342,44.23744,-12.486154636342155,2qd7,4.25072,refined-2018
0,-11.8325,7.900000000000001e-10,nM,0.79,Kd,128.17998,2005.51635,3.91522,43.83668,-12.493652848415666,3gnw,3.69303,refined-2018
0,-7.24238,8.000000000000001e-10,nM,0.8,Ki,100.13827,1465.91984,2.47349,28.1811,-12.486154636342155,3lea,4.99338,refined-2018
0,-12.56272,8.000000000000001e-10,nM,0.8,Ki,169.94667,2421.72141,7.62809,81.02737,-12.486154636342155,3lpk,5.77332,refined-2018
0,-4.54742,8.000000000000001e-10,nM,0.8,Ki,61.18181,872.43923,2.34252,13.80029,-12.486154636342155,3mdz,3.63619,refined-2018
0,-7.94103,7.939999999999999e-10,pM,794.0,Kd,93.19664,1469.2304,0.77843,32.04669,-12.490642235955589,3o56,2.07292,refined-2018
0,-8.39647,8.000000000000001e-10,nM,0.8,Kd,121.15451,2065.96276,6.0817,50.47391,-12.486154636342155,3pwm,6.57348,refined-2018
0,-9.49918,8.000000000000001e-10,nM,0.8,Ki,134.95899,2256.19264,5.77038,58.71428,-12.486154636342155,3vf7,5.81421,refined-2018
0,-8.40638,8.000000000000001e-10,nM,0.8,Ki,134.62565,1348.50981,7.14245,35.20338,-12.486154636342155,4az6,6.62613,refined-2018
0,-11.6508,8.000000000000001e-10,nM,0.8,Ki,161.52977,1858.51958,10.40341,45.42866,-12.486154636342155,4hws,8.28664,refined-2018
0,-6.33407,8.000000000000001e-10,nM,0.8,Ki,81.52882,1045.98461,6.65367,65.62899,-12.486154636342155,5eek,6.87216,refined-2018
0,-5.47762,8.000000000000001e-10,nM,0.8,Ki,57.44833,884.36215,1.81233,36.99735,-12.486154636342155,5sz0,3.19956,refined-2018
0,-5.6091,7.800000000000001e-10,nM,0.78,Ki,105.11436,1532.4251,2.61749,39.56921,-12.50124658168159,1d9i,7.73213,refined-2018
0,-11.61839,7.69e-10,nM,0.769,Kd,216.36281,2438.88037,11.60372,22.3071,-12.509712960282693,4xu0,10.07091,refined-2018
0,-8.38453,7.5e-10,pM,750.0,Kd,108.17068,2043.98777,5.1304,43.04994,-12.52462604879226,3ttp,4.93281,refined-2018
0,-9.35112,7.600000000000001e-10,nM,0.76,Kd,104.92614,1720.95319,2.52596,36.75755,-12.516730569126574,5nkb,3.26435,refined-2018
0,-9.27711,7.4e-10,nM,0.74,Ki,119.85793,1672.05809,3.60994,54.86887,-12.53262751121225,1ta6,2.97867,refined-2018
0,-6.96633,7.4e-10,nM,0.74,Ki,95.29398,1375.65367,6.32884,41.83992,-12.53262751121225,2wb5,6.7294,refined-2018
0,-11.91146,7.4e-10,nM,0.74,Ki,146.99145,1917.39969,5.11438,54.65465,-12.53262751121225,3su3,3.87244,refined-2018
0,-11.52001,7.2e-10,nM,0.72,Ki,157.92102,2123.59774,3.7891,34.73353,-12.548960039725786,5l30,6.89853,refined-2018
0,-11.83361,7e-10,nM,0.7,Ki,162.54132,2295.09389,6.9974,70.23506,-12.565752699485632,2qmg,5.25184,refined-2018
0,-8.78798,7.1e-10,nM,0.71,Kd,81.83338,1399.9971,2.24054,43.89023,-12.557297238566928,2xjx,1.9452,refined-2018
0,-9.30842,7e-10,nM,0.7,Ki,136.38059,2256.35171,8.77661,74.48646,-12.565752699485632,3d91,6.76917,refined-2018
0,-3.45061,7e-10,nM,0.7,Ki,51.37803,748.94908,1.8047,31.45779,-12.565752699485632,3ibu,2.71088,refined-2018
0,-10.9743,7e-10,nM,0.7,Ki,93.14158,1490.93939,1.85128,34.69405,-12.565752699485632,4clj,2.39012,refined-2018
0,-11.1523,7e-10,nM,0.7,Ki,92.44667,2192.91444,1.48584,53.34758,-12.565752699485632,4p6w,2.71417,refined-2018
0,-5.7642,7e-10,nM,0.7,Ki,69.47581,1081.05486,3.35324,23.6341,-12.565752699485632,5aml,3.43364,refined-2018
0,-8.34519,7.1e-10,nM,0.71,Ki,100.56039,1891.12229,3.46873,50.52855,-12.557297238566928,5kr0,2.91531,refined-2018
0,-5.5698,7.1e-10,pM,710.0,Ki,101.72428,1719.91591,7.85676,42.91474,-12.557297238566928,8cpa,10.86131,refined-2018
0,-11.75589,6.700000000000001e-10,nM,0.67,Kd,151.83754,1711.01074,4.27525,57.7155,-12.5918634428523,5wl0,5.87315,refined-2018
0,-10.05511,6.600000000000001e-10,nM,0.66,Ki,137.28559,1698.78884,3.09023,69.38847,-12.600827521549304,1z71,3.0282,refined-2018
0,-10.85694,6.600000000000001e-10,nM,0.66,Kd,148.46071,2408.629,5.67201,87.04864,-12.600827521549304,2fgu,6.29096,refined-2018
0,-8.69396,6.5e-10,nM,0.65,Ki,93.5171,1741.42802,1.95628,27.7103,-12.609928461686467,2xb7,1.3817,refined-2018
0,-7.53214,6.5e-10,nM,0.65,Ki,126.62364,1372.22695,10.64054,11.03392,-12.609928461686467,3ozg,8.7942,refined-2018
0,-8.45223,6.5e-10,nM,0.65,Ki,117.54397,2203.62308,5.18136,52.49909,-12.609928461686467,3vfa,6.30732,refined-2018
0,-9.379,6.3e-10,nM,0.63,Ki,145.93934,2338.43555,5.76115,82.72404,-12.628558102869263,5upz,6.39783,refined-2018
0,-7.45493,6.100000000000001e-10,nM,0.61,Kd,109.78222,1840.92139,1.44991,84.04369,-12.647788802837544,1mh5,4.3325,refined-2018
0,-7.62869,6.2e-10,nM,0.62,Ki,103.17696,1434.62069,4.39301,8.77225,-12.638095906345878,1sqa,3.81213,refined-2018
0,-12.40455,6.14e-10,nM,0.614,Kd,215.54187,2410.69501,10.69543,21.46715,-12.643892710536496,4xty,8.04251,refined-2018
0,-10.90273,6e-10,nM,0.6,Ki,120.76721,2460.1734,6.53977,82.23471,-12.657641919730663,1d4k,6.14184,refined-2018
0,-14.13124,6e-10,nM,0.6,Kd,117.45364,1809.00961,1.99919,136.54329,-12.657641919730663,1fcz,2.4188,refined-2018
0,-9.02362,6e-10,nM,0.6,Ki,97.88859,1744.50764,4.42489,41.30011,-12.657641919730663,1hpo,4.84265,refined-2018
0,-9.02222,6e-10,nM,0.6,Ki,125.58346,2317.42882,6.70103,71.50569,-12.657641919730663,1hps,5.48729,refined-2018
0,-7.94871,6e-10,nM,0.6,Ki,98.63314,1904.03412,3.82557,48.88019,-12.657641919730663,1hpv,3.93409,refined-2018
0,-8.42221,6e-10,nM,0.6,Kd,85.57249,1699.9942,1.63621,41.83445,-12.657641919730663,1uho,2.23033,refined-2018
0,-6.58678,6e-10,nM,0.6,Ki,103.14247,1275.67732,7.8786,5.63617,-12.657641919730663,1x39,7.34854,refined-2018
0,-7.79803,6e-10,nM,0.6,Ki,117.14615,1549.23137,3.448,42.24812,-12.657641919730663,1zvx,5.55485,refined-2018
0,-7.72805,6e-10,nM,0.6,Ki<,107.19964,1433.73511,8.90158,13.90305,-12.657641919730663,2cer,7.71784,refined-2018
0,-10.93118,6.08e-10,pM,608.0,Kd,149.79802,2199.97206,6.29073,73.99832,-12.649746440064973,2o4l,4.79548,refined-2018
0,-9.2176,6e-10,nM,0.6,Ki,118.28376,1712.68201,3.33024,18.27322,-12.657641919730663,3rwp,3.47349,refined-2018
0,-8.95935,6e-10,nM,0.6,Ki,86.82351,1453.83806,0.96666,47.14316,-12.657641919730663,4jia,1.46691,refined-2018
0,-10.2153,6e-10,nM,0.6,Ki,97.63851,1562.44477,5.26542,66.98584,-12.657641919730663,4s1g,3.77072,refined-2018
0,-5.6789,6e-10,nM,0.6,Ki,80.12448,971.16503,6.84785,64.46343,-12.657641919730663,5eei,6.70263,refined-2018
0,-12.55985,6e-10,nM,0.6,Kd,131.77973,1919.69189,5.36082,34.59945,-12.657641919730663,5i3w,4.97883,refined-2018
0,-10.89628,5.92e-10,nM,0.592,Kd,197.97957,2321.57996,11.04092,22.14688,-12.665643382150652,4xu2,9.97093,refined-2018
0,-8.48871,5.8e-10,nM,0.58,Ki,120.19583,1670.60271,6.44145,66.64577,-12.677850634684535,4dv8,5.13286,refined-2018
0,-12.41987,5.500000000000001e-10,nM,0.55,Kd,172.39005,2149.27621,3.94879,102.77406,-12.70950940155418,3zlr,4.54804,refined-2018
0,-11.66208,5.4e-10,pM,540.0,Ki,145.13064,2390.34974,5.12928,96.20078,-12.720447323114293,1sdt,3.98511,refined-2018
0,-9.46592,5.400000000000001e-10,nM,0.54,Kd,89.10013,1353.37809,2.27219,52.14732,-12.720447323114293,2xab,2.60401,refined-2018
0,-10.55633,5.400000000000001e-10,nM,0.54,Ki,121.74322,1665.16263,2.43179,61.17747,-12.720447323114293,3b65,3.02414,refined-2018
0,-8.52092,5.400000000000001e-10,nM,0.54,Ki,100.41548,1688.7569,7.98285,47.89287,-12.720447323114293,3nzk,6.70952,refined-2018
0,-12.53533,5.400000000000001e-10,nM,0.54,Kd,208.67401,2329.9625,11.49977,26.72471,-12.720447323114293,4xtv,8.21786,refined-2018
0,-11.3658,5.200000000000001e-10,nM,0.52,Kd,78.24788,1408.86664,2.66515,55.46002,-12.742944332624866,1xow,2.22129,refined-2018
0,-11.18823,5.200000000000001e-10,nM,0.52,Kd,154.65586,2406.17575,2.87291,85.65089,-12.742944332624866,3kdc,5.02114,refined-2018
0,-9.09025,5.3e-10,nM,0.53,Ki,163.53473,1992.05042,4.46768,48.11466,-12.731589703602836,3p8n,4.60802,refined-2018
0,-12.8167,5.3e-10,nM,0.53,Kd,218.73732,2410.78511,13.94006,22.25769,-12.731589703602836,3rux,9.66577,refined-2018
0,-10.67064,5.200000000000001e-10,nM,0.52,Kd,75.05939,1350.692,1.98503,50.82111,-12.742944332624866,3vhd,1.90387,refined-2018
0,-11.97926,5.200000000000001e-10,nM,0.52,Ki,130.82492,1938.6245,3.83333,68.96687,-12.742944332624866,4asd,3.7404,refined-2018
0,-10.88112,5.1e-10,nM,0.51,Ki,114.17759,2073.2621,3.5172,93.62457,-12.754519453604287,2ayr,4.54001,refined-2018
0,-9.31136,5.1e-10,nM,0.51,Ki,113.31985,2059.81021,5.5057,47.45978,-12.754519453604287,5kqy,3.76589,refined-2018
0,-9.78924,5e-10,nM,0.5,Ki,139.11949,2284.06527,0.60896,88.66201,-12.766323799735538,2yxj,1.49078,refined-2018
0,-9.64581,5e-10,nM,0.5,Ki,126.49932,1410.27611,12.53381,12.19123,-12.766323799735538,3fv1,7.77616,refined-2018
0,-8.5056,5e-10,nM,0.5,Ki,117.71568,1984.7693,4.41676,54.84982,-12.766323799735538,3nu6,4.72676,refined-2018
0,-10.63674,5e-10,nM,0.5,Ki,136.63954,1955.3686,4.45747,27.21923,-12.766323799735538,4crf,3.83121,refined-2018
0,-6.98652,5e-10,nM,0.5,Ki,111.08329,1946.74466,7.6129,42.828,-12.766323799735538,4er2,4.26741,refined-2018
0,-8.5645,5e-10,nM,0.5,Ki,90.48522,1416.36991,3.19065,32.04324,-12.766323799735538,4qge,2.32505,refined-2018
0,-8.75128,5e-10,uM,0.0005,Kd,148.63643,1658.1131,3.48315,48.3621,-12.766323799735538,5anv,7.46543,refined-2018
0,-3.67394,4.900000000000001e-10,nM,0.49,Kd,60.04178,988.90191,3.00129,27.31436,-12.778366633567513,1bn4,5.82524,refined-2018
0,-6.65604,4.900000000000001e-10,nM,0.49,Kd,71.06584,918.61624,7.26817,30.15599,-12.778366633567513,3rdq,4.27736,refined-2018
0,-9.74801,4.8e-10,nM,0.48,Ki,142.09826,2489.96986,7.7713,78.39357,-12.790657790669062,2aqu,6.53371,refined-2018
0,-8.3517,4.8e-10,nM,0.48,Kd,84.37661,1533.21462,1.75368,39.34282,-12.790657790669062,3wha,2.13788,refined-2018
0,-9.56404,4.8e-10,nM,0.48,Ki,119.64767,2267.47035,5.58308,51.1176,-12.790657790669062,5jfp,4.64117,refined-2018
0,-3.93823,4.6000000000000007e-10,nM,0.46,Kd,59.16698,952.85764,2.97844,30.60619,-12.816027576824107,1bn1,5.50045,refined-2018
0,-9.35669,4.6000000000000007e-10,nM,0.46,Ki,133.4755,2227.35648,4.61477,51.98571,-12.816027576824107,3vf5,4.79648,refined-2018
0,-8.53326,4.5000000000000005e-10,nM,0.45,Kd,95.9352,1396.7462,2.00781,32.84608,-12.829129203119168,2e27,1.98503,refined-2018
0,-9.7334,4.3e-10,nM,0.43,Ki,123.44552,1522.31631,0.6254,58.847,-12.856229324306323,2p95,2.49502,refined-2018
0,-8.13822,4.1e-10,nM,0.41,Ki,114.01347,2001.98655,4.83148,57.74157,-12.88462040430882,3nuj,5.85787,refined-2018
0,-10.25566,4.1e-10,nM,0.41,Ki,165.82401,2792.24179,6.18226,86.93171,-12.88462040430882,4ca5,7.39568,refined-2018
0,-10.3887,4.0000000000000007e-10,nM,0.4,Ki,138.34493,2453.40701,8.23221,81.0608,-12.899339670673939,1ebz,5.76542,refined-2018
0,-10.79931,4.0000000000000007e-10,nM,0.4,Kd,112.69679,1948.5448,4.28512,65.09614,-12.899339670673939,1fkf,3.21177,refined-2018
0,-9.77536,4.0000000000000007e-10,nM,0.4,Ki,167.1077,1650.16998,4.57803,68.53503,-12.899339670673939,1ksn,5.17187,refined-2018
0,-10.97262,4.0000000000000007e-10,nM,0.4,Ki,135.84681,2209.99858,5.56666,99.28825,-12.899339670673939,1met,5.11672,refined-2018
0,-7.4845,4.0000000000000007e-10,nM,0.4,Ki,82.40693,1380.56656,1.0,43.40046,-12.899339670673939,1pme,3.46449,refined-2018
0,-12.32317,4.0000000000000007e-10,nM,0.4,Ki,88.66399,1990.10932,5.43098,96.13185,-12.899339670673939,2o4r,3.53436,refined-2018
0,-8.39869,4.0000000000000007e-10,nM,0.4,Ki,139.36186,1461.96074,1.28811,31.33911,-12.899339670673939,2w26,4.16039,refined-2018
0,-10.3807,4.0000000000000007e-10,nM,0.4,Ki,139.913,2630.35872,4.28401,94.68231,-12.899339670673939,4a4q,5.83008,refined-2018
0,-6.02503,4.0000000000000007e-10,nM,0.4,Kd,79.13656,1254.59201,0.45447,60.32731,-12.899339670673939,4erf,3.57319,refined-2018
0,-10.45781,4.0000000000000007e-10,nM,0.4,Kd,119.95257,1467.46881,1.89375,79.76133,-12.899339670673939,4qac,3.74365,refined-2018
0,-10.36143,4e-10,uM,0.0004,Kd,139.22762,1626.99765,3.22126,48.69043,-12.899339670673939,5anu,7.09986,refined-2018
0,-10.46073,4.0000000000000007e-10,nM,0.4,Kd,146.60715,2257.75367,4.54626,86.80403,-12.899339670673939,5i3y,5.32384,refined-2018
0,-8.87716,3.9000000000000005e-10,nM,0.39,Kd,116.5821,1955.81508,4.31341,58.77902,-12.914431616013374,3ekv,3.82532,refined-2018
0,-10.4134,3.9000000000000005e-10,nM,0.39,Kd,122.788,2163.49051,3.40217,67.50995,-12.914431616013374,3ekx,3.66655,refined-2018
0,-6.30917,3.9000000000000005e-10,nM,0.39,Kd,124.50194,1616.33443,8.36073,5.65909,-12.914431616013374,5jop,6.08844,refined-2018
0,-10.99008,3.8000000000000003e-10,nM,0.38,Ki,124.26575,2299.80241,3.87743,82.58858,-12.929915603458358,1hsh,2.51199,refined-2018
0,-7.83508,3.8e-10,pM,380.0,Ki,89.56121,1196.44714,4.14471,8.18148,-12.929915603458358,3bgs,2.87124,refined-2018
0,-3.51528,3.7e-10,pM,370.0,Ki,80.0592,1034.81007,8.62264,5.27373,-12.945812545544035,3rbu,10.31397,refined-2018
0,-4.63272,3.6e-10,nM,0.36,Kd,52.65778,940.37427,1.74849,33.65768,-12.962145074057569,1g1d,3.66595,refined-2018
0,-9.41805,3.6e-10,nM,0.36,Ki,122.90865,2072.29448,3.6441,54.15399,-12.962145074057569,4mc9,5.30335,refined-2018
0,-16.11374,3.5e-10,nM,0.35,Kd,142.95256,2056.50283,3.93784,107.0872,-12.978937733817418,2yki,4.473,refined-2018
0,-9.26717,3.46e-10,nM,0.346,Kd,105.12367,1725.46766,5.72425,24.71676,-12.985789533393097,4b7p,4.53482,refined-2018
0,-11.68846,3.4000000000000007e-10,nM,0.34,Ki,132.83545,2183.73877,5.03605,89.95804,-12.996217204547563,1qbs,2.62387,refined-2018
0,-8.45842,3.4000000000000007e-10,nM,0.34,Ki,135.00229,1549.34385,5.64307,27.05396,-12.996217204547563,4wko,4.63315,refined-2018
0,-11.55674,3.3000000000000005e-10,nM,0.33,Ki,119.72881,1964.08384,3.0,61.39955,-13.014012555881086,1xjd,4.81685,refined-2018
0,-5.08701,3.2000000000000003e-10,nM,0.32,Kd,64.42191,1097.34254,2.73153,10.48123,-13.032355541612338,1bnq,3.45352,refined-2018
0,-12.55038,3.24e-10,nM,0.324,Kd,216.21263,2333.92039,11.0984,20.79261,-13.0249504774412,4xu1,8.00671,refined-2018
0,-9.09376,3.2000000000000003e-10,nM,0.32,Ki,112.31599,1989.5775,4.72676,50.17158,-13.032355541612338,5kr1,3.32073,refined-2018
0,-9.12673,3.15e-10,nM,0.315,Kd,196.27025,2187.62694,9.72264,21.3579,-13.041743137201045,4xu3,10.62551,refined-2018
0,-13.90814,3.1e-10,nM,0.31,Ki,131.85728,2424.08259,4.1471,118.63128,-13.05128094067766,1hvr,3.03743,refined-2018
0,-11.72648,3.1e-10,nM,0.31,Kd,86.61914,1901.41062,5.38542,94.3752,-13.05128094067766,1s19,3.78053,refined-2018
0,-8.33705,3.1e-10,nM,0.31,Ki,110.5693,1285.02008,4.98096,7.62581,-13.05128094067766,2p4s,4.12483,refined-2018
0,-7.95265,3e-10,nM,0.3,Ki,170.8669,2812.05145,10.53639,76.01221,-13.070826954062445,1m4h,7.87486,refined-2018
0,-6.76015,3e-10,nM,0.3,Ki,84.55713,1381.05995,3.94064,38.0344,-13.070826954062445,2ax9,5.75734,refined-2018
0,-10.34405,3e-10,nM,0.3,Kd,120.11414,1703.57042,1.90249,94.08314,-13.070826954062445,2bys,3.80395,refined-2018
0,-8.75843,3e-10,nM,0.3,Ki,168.24646,2288.85578,9.78632,52.55743,-13.070826954062445,2g94,7.89784,refined-2018
0,-10.22003,3e-10,nM,0.3,Ki,128.87799,1777.09444,1.31891,92.50332,-13.070826954062445,2gvj,3.30101,refined-2018
0,-5.28955,3e-10,nM,0.3,Ki,70.48143,1034.21177,2.39446,18.4021,-13.070826954062445,2hoc,3.64044,refined-2018
0,-7.27851,3e-10,nM,0.3,Ki,126.24301,1935.01022,9.14096,50.89691,-13.070826954062445,3fv3,5.42009,refined-2018
0,-10.92886,3e-10,nM,0.3,Ki,95.3763,1580.45704,2.54718,47.32699,-13.070826954062445,3g0w,2.57867,refined-2018
0,-7.13014,3e-10,nM,0.3,Ki,93.05578,1434.97331,10.11651,30.23599,-13.070826954062445,3g5k,6.63849,refined-2018
0,-8.90724,3e-10,nM,0.3,Ki,96.14213,1486.27291,2.63107,29.90738,-13.070826954062445,4ivd,2.88775,refined-2018
0,-9.62223,3e-10,nM,0.3,Ki,119.70666,1672.08536,5.65756,23.25022,-13.070826954062445,4ty7,3.43813,refined-2018
0,-5.14497,2.9e-10,nM,0.29,Kd,57.01443,954.10437,1.91801,36.50304,-13.09103566901632,1g52,3.40372,refined-2018
